SK_ID_CURR,TARGET
101136,0.12286891257244348
101140,0.10592680008717294
101149,0.08385066257543593
101160,0.08179662118534888
101169,0.1330578139249708
101181,0.08696506030858306
101186,0.06370246120054704
101190,0.11722772881685391
101193,0.11730026565114104
101194,0.08926741417552975
101198,0.10017029327516071
101200,0.072394190414111
101204,0.10917236272141785
101211,0.08471000779410431
101213,0.08242341602359309
101223,0.08443928352591976
101225,0.10570819487804305
101237,0.08825682664913881
101243,0.09153892468021965
101244,0.11928720644567559
101258,0.08136012064336615
101259,0.14492520309781973
101268,0.11556894339831346
101269,0.08325725661365561
101271,0.12483235623882274
101279,0.07416074173147033
101281,0.09726655259397354
101287,0.08147789851490615
101292,0.07512707786779489
101294,0.08390068706195533
101296,0.07357551186726416
101297,0.08689940700844669
101299,0.06999706918074113
101301,0.09110132810202023
101305,0.08584657163977322
101308,0.06635526402188376
101318,0.0649276030475831
101327,0.11281507868465859
101329,0.11754140153516705
101332,0.06872057326994947
101337,0.09927849153697796
101343,0.07207400994979443
101345,0.07712309327662091
101346,0.103460138063874
101353,0.05642064410986602
101354,0.11379299140868059
101355,0.10894257664773406
101356,0.06629196925013804
101362,0.1131274953775257
101363,0.14094651212662343
101365,0.0839785656160255
101366,0.11075147140941372
101367,0.12993703922642355
101368,0.05906040804386332
101374,0.11566929077841055
101380,0.07694555403252995
101383,0.07024472390598606
101398,0.062337170801044395
101399,0.13715035947764506
101401,0.12254986131360782
101412,0.10538366714107596
101426,0.1252118861518798
101427,0.13880082636499863
101428,0.10378864659387094
101429,0.10112288446846544
101434,0.08784002812911779
101440,0.09970893230512476
101448,0.10748381755539455
101449,0.09472322973548723
101465,0.08044002490500687
101467,0.0871561933571053
101472,0.14042619267558776
101478,0.09266537706987915
101497,0.09112570689501481
101504,0.08092286682549697
101547,0.08359754145410703
101548,0.10479498519768052
101555,0.0900198264393525
101570,0.09949131373887861
101572,0.08135031221187491
101578,0.087096575779204
101580,0.12013636753876325
101588,0.10155927419672343
101602,0.0870343260678979
101610,0.10090309467074594
101614,0.12372897900721445
101616,0.10371506991705196
101643,0.10764947006371901
101644,0.10592945050886873
101649,0.09509606619842752
101650,0.10319861218796911
101665,0.06683686621733878
101667,0.11530904972456188
101669,0.06682128461827828
101674,0.10915701754696489
101675,0.09142378478871264
101678,0.11036505372208594
101682,0.08902924388810057
101686,0.10665165314181166
101697,0.14718348373883328
101700,0.10055922445804083
101711,0.07579739650839283
101714,0.05715706816226428
101715,0.11772081933056153
101728,0.09641519996478706
101732,0.08314544418456195
101757,0.0935756188878566
101758,0.10764348030602788
101759,0.1050328239500991
101762,0.05577763184595162
101764,0.08687180112467183
101780,0.11869859851011769
101784,0.10624735118292486
101789,0.0750982492909304
101816,0.08888047052496596
101819,0.07793836386006929
101827,0.05908786320156439
101863,0.11047850242855897
101867,0.12299803131477764
101870,0.06972658287863123
101873,0.11717551233975848
101878,0.08968129748229606
101879,0.0657086196398649
101880,0.07529283317825249
101887,0.10685192479044783
101897,0.06961411049414044
101901,0.07518482971633537
101903,0.1493871377097873
101920,0.09637229426277834
101921,0.09041632561693172
101922,0.08531812068033796
101961,0.12854914722350494
101962,0.08486383487040935
101971,0.09186084840736725
101976,0.1237159089355514
102002,0.10733465978595723
102005,0.0771974723649594
102007,0.14334113447973834
102017,0.07645619301868099
102019,0.13109944612353738
102029,0.06745621462247514
102051,0.09755594052616348
102052,0.07108520937933632
102054,0.08329786641210601
102062,0.12529350183557406
102067,0.10589502135492171
102068,0.09586086966377248
102070,0.07925758610668292
102090,0.08669416245982427
102092,0.13006491359853944
102099,0.12956002583521636
102100,0.05794165445378236
102112,0.10557842907483725
102113,0.09456947546513197
102122,0.11233078591893714
102123,0.08444863462937549
102125,0.07710114760178587
102126,0.0964946260565872
102146,0.09707057873098114
102147,0.1072649478083698
102151,0.09718787031470319
102158,0.08506911306987083
102159,0.08275903622181252
102162,0.07358255448099088
102165,0.08003780960006165
102166,0.1118283536287288
102174,0.08382022264169019
102193,0.13856822729034426
102198,0.08690471268559215
102205,0.10298949192016925
102206,0.09442297295661194
102218,0.09710550208358114
102221,0.09759166114157197
102230,0.09362439477000417
102238,0.095929407787245
102248,0.06441473861976772
102252,0.10668063442213778
102259,0.07673821142226027
102262,0.10101388688584749
102273,0.07242311122577083
102286,0.08624999861455457
102293,0.09600279629503748
102294,0.06972091336832406
102296,0.08841329566855176
102298,0.10742333368803907
102303,0.0793919635749072
102309,0.10985169251628292
102315,0.0699753403998403
102340,0.0777728466024507
102342,0.08205377434343984
102344,0.0886962211603974
102346,0.12590491211530844
102347,0.0715095563693819
102374,0.11412055405240665
102380,0.10858486601726487
102387,0.0954975459288523
102393,0.08052866844692619
102403,0.09126690410500807
102413,0.1037997361848409
102414,0.06175063146834066
102415,0.08893961096579914
102416,0.08888462551325084
102439,0.10340596844034546
102441,0.08056536087903761
102443,0.07874496219580623
102444,0.08196737806998128
102445,0.13791969936730825
102448,0.07316185320146482
102449,0.0988001892178172
102450,0.14161514150897625
102456,0.08419664979105095
102458,0.09909777865757871
102459,0.08320958632864116
102465,0.06464782863909531
102470,0.12381081049712804
102471,0.0747757860316021
102475,0.130450731480112
102476,0.12110591220501729
102506,0.08314744191623383
102509,0.07607779689302892
102519,0.08928594544048196
102522,0.07627841418946148
102545,0.08569363321203519
102549,0.11110996879804103
102562,0.06936460619786151
102563,0.08564171353959345
102568,0.12414118525142898
102582,0.10698854193921745
102592,0.06425260277139791
102597,0.09291078287428414
102605,0.11224100705654329
102614,0.09961628858105813
102617,0.09738220221070083
102634,0.07762031902957602
102652,0.08228864663977735
102655,0.05357966056549619
102671,0.0711266989810395
102694,0.0870672133175759
102701,0.11221830840152368
102703,0.06671000144129881
102704,0.07612787289918736
102713,0.05015866550446668
102720,0.11622941495651293
102731,0.06894579188384066
102733,0.0821034353818456
102749,0.12998231191839948
102755,0.0786635914771138
102763,0.07649926561912909
102770,0.11811585460178296
102772,0.10684828845950296
102799,0.10502182285377257
102838,0.0873698888712434
102854,0.08028969611358701
102862,0.1280469852601149
102863,0.09959607956946885
102867,0.0811780107809277
102868,0.07593900420303264
102878,0.088134793854769
102887,0.09821297866759247
102898,0.1282224101024615
102904,0.09063498587897216
102912,0.12050235919068109
102919,0.07576063877685002
102927,0.08433927282731687
102932,0.09647916303236763
102933,0.13852124707483113
102935,0.06957732463047767
102958,0.10760430511792042
102969,0.10154342027647158
102971,0.08341065849353774
102975,0.07386650631096506
102979,0.09598939485478844
102982,0.06565621080279939
102987,0.1050525288793163
102989,0.09108886066028661
102995,0.09346259737328005
102996,0.08251021698673418
103000,0.06916557548801561
103001,0.10840245804106215
103004,0.08729137384754265
103010,0.08766554766508458
103025,0.10797360134750905
103029,0.09877994709447539
103046,0.1026117974944218
103056,0.07747175109547746
103062,0.09801483557716342
103078,0.11100703049024123
103083,0.06286493879637928
103092,0.10488562638284346
103096,0.08974659080570611
103097,0.10174292526467975
103102,0.13486496039629772
103112,0.0881567768275715
103132,0.06882167632884842
103144,0.09647699637739679
103145,0.0780742146674953
103146,0.07739713140848099
103147,0.11026423694832439
103158,0.08410670983517933
103171,0.11941941752423307
103173,0.07405231103498676
103184,0.09103098510144826
103195,0.10368911813372635
103196,0.07057146053298813
103206,0.0807275006085084
103230,0.09941798617903723
103231,0.11247375813523604
103232,0.10425638840704349
103239,0.1161055397271326
103240,0.09961994390168248
103243,0.08796308208882687
103252,0.10084635391066153
103258,0.09407911160386451
103259,0.09280300257953285
103279,0.0794030123707665
103280,0.06233969957227954
103286,0.09199009511696968
103287,0.13190192481385762
103290,0.09229454678351902
103298,0.11421439167147608
103315,0.054144440117798794
103319,0.07191440933777782
103334,0.12905319225761672
103336,0.09934012726296775
103345,0.10058085226185437
103368,0.09214523083970204
103371,0.11992525787174642
103377,0.08210403751514815
103398,0.08012524594757794
103404,0.07083824671758766
103408,0.0996594715218101
103410,0.07729764355801814
103418,0.07449455994839456
103420,0.12330433057979813
103432,0.10789096791149268
103433,0.08329890291592945
103436,0.06780941225350356
103440,0.10048102937903848
103453,0.09110366271610897
103459,0.10189479406769321
103460,0.08592117062816804
103461,0.06961220137157348
103462,0.1132673329688014
103473,0.09499507097484854
103474,0.06537068884058912
103475,0.1050034434424418
103478,0.11791813214823776
103480,0.10634929305232257
103484,0.06650354915991936
103494,0.08530747558145738
103513,0.11405188347348565
103515,0.09067787659545634
103516,0.13891845744339149
103525,0.11296230282239965
103541,0.1258822659461559
103544,0.08155640167074749
103562,0.1300096422423149
103570,0.17217752944970036
103572,0.13952738101129278
103574,0.08099364864214192
103575,0.1029068853532755
103591,0.11447383370239328
103594,0.07752606225943776
103609,0.07514738699455142
103613,0.07485470288348862
103614,0.07516566405514427
103615,0.06781135719367078
103624,0.09957366781391275
103625,0.1570267675756688
103628,0.12309921037401
103629,0.0728352154829786
103647,0.09269209723051303
103648,0.11453574975237808
103651,0.08667976646089567
103658,0.06953872572938782
103668,0.09085565959675612
103669,0.08363136961356502
103676,0.10416712727884479
103682,0.0827686036748892
103683,0.06278253441805882
103689,0.07227961306150354
103725,0.059601142288292566
103733,0.09023235148565839
103744,0.0583730036023227
103762,0.11041310391841112
103771,0.1196048430831497
103773,0.06561237187583102
103783,0.11404158203226514
103784,0.10440920827477639
103808,0.06515821405872252
103812,0.07529229500664165
103813,0.09576235223532843
103814,0.07729319163242043
103818,0.1363965543326475
103824,0.09356895251799735
103828,0.06528537949397376
103830,0.08818230315943915
103840,0.0759612520124133
103842,0.10350456828470525
103847,0.12313462235459574
103848,0.11486761866680151
103851,0.06545049047615009
103854,0.1300309538256651
103857,0.16270777370578174
103861,0.060161773070711536
103862,0.09803438663693952
103865,0.09699410506015572
103870,0.0650031304966079
103876,0.09081905298704501
103891,0.15047453824010526
103908,0.07434925342452842
103914,0.09328645397719593
103918,0.10540460150569826
103940,0.09398201932328555
103963,0.1207988214527758
103966,0.11255565802438679
103971,0.1216420324205963
103980,0.10198592984614836
103984,0.0773518446074795
103985,0.07881241296466426
103998,0.1350107451477762
104019,0.0834869062568903
104026,0.08901354653861028
104035,0.11699160847914043
104044,0.07525998771651937
104045,0.09635352674665329
104047,0.10137187077106577
104051,0.07242961677582077
104058,0.08764310230852473
104063,0.07341316379409059
104066,0.0953591121068606
104087,0.05450816706603405
104089,0.09531058963312586
104095,0.08148274666042507
104098,0.12098013593256282
104104,0.0594897964759311
104110,0.0966098338636146
104120,0.08267594908918455
104122,0.06030536838052616
104131,0.09757482332815108
104132,0.11398686750093102
104135,0.06967073384359525
104136,0.09938688695846166
104149,0.09093203960219245
104150,0.08631109103721868
104156,0.10167765965163993
104165,0.1143526056866266
104175,0.08814045882431934
104179,0.12329206435874215
104184,0.09772984189466385
104206,0.07432114568365181
104216,0.1093229437943547
104230,0.14681270021960266
104257,0.05381965101341474
104272,0.05639769328818706
104273,0.10113097438979113
104278,0.057648083341543935
104294,0.10269497588497198
104295,0.0873472333744213
104297,0.07530790754452626
104298,0.10596054952626707
104308,0.11012408410301787
104318,0.08727382114920793
104319,0.07590616602033563
104320,0.12839539081896506
104327,0.11781285402497704
104334,0.0932264365565815
104344,0.118359972877585
104350,0.08154642805497131
104351,0.09341580549123998
104354,0.10861138487372221
104369,0.12367166852546406
104376,0.0999455319487548
104381,0.0917614445607214
104384,0.10058221937129902
104391,0.06720849439716697
104394,0.10875451688905807
104398,0.12386007501360745
104402,0.08097395442785225
104408,0.08395657836875482
104409,0.06735499892035324
104410,0.1369377773110403
104412,0.0811505741199945
104417,0.10215905914895627
104424,0.09206024446560386
104426,0.06904448790535218
104435,0.08571381449374764
104445,0.08620421442556905
104458,0.06035223620139812
104460,0.09745351222250732
104466,0.0819349679098014
104472,0.12041400218463873
104473,0.10777350494517456
104479,0.06117582450134438
104480,0.0776143780738572
104482,0.12580418003384322
104499,0.057405751748405835
104501,0.060740562690080116
104502,0.08125336677906234
104506,0.08847246038030364
104510,0.06300530441156245
104512,0.07907134361073655
104520,0.13111518671118355
104528,0.11712381046244251
104529,0.10237011420702447
104541,0.09983944442669367
104578,0.07683166813678619
104584,0.08487135463824703
104588,0.10352220717064634
104602,0.09029489269380127
104610,0.06967840195382748
104611,0.08893738255033308
104618,0.1115641496545302
104620,0.08981159218866398
104622,0.060606094817694085
104624,0.07150929876323825
104625,0.09924018332723028
104634,0.13273844405271243
104639,0.10181234222265612
104646,0.07884377125939768
104647,0.07715190511371722
104652,0.06414902242788147
104670,0.08855917294514264
104677,0.0803107270501742
104685,0.11278443638796072
104691,0.09809306320699994
104696,0.08009581890864945
104699,0.06817446207678043
104712,0.11746776664921438
104714,0.09113806031914634
104717,0.09594627441290932
104718,0.08359681138408509
104740,0.08031513291112909
104741,0.1002977175421936
104743,0.055734719701735456
104744,0.10811873191503646
104747,0.10351432259615044
104767,0.09661596720346456
104772,0.17746944010835558
104776,0.1351074735520085
104779,0.0730041539301727
104814,0.09344782594826624
104815,0.08433414816275968
104830,0.10017803259975845
104831,0.11281587197812372
104833,0.10730559454801208
104839,0.0758197986544409
104840,0.0842648752014122
104860,0.10594313176161682
104861,0.06012671824477423
104866,0.08854651925349404
104870,0.0773269309483846
104877,0.10354000221023574
104878,0.06820965675758128
104879,0.08487803237821542
104880,0.0967880978014556
104899,0.09483685244515025
104906,0.06372585103166799
104907,0.11491652495973195
104913,0.09598328656747482
104916,0.11097404577987005
104921,0.09791399565223138
104930,0.08726569900230766
104931,0.10118233233395589
104936,0.10206091121393984
104937,0.09637996023797507
104942,0.08492954497616415
104943,0.08768029261149855
104969,0.1081338200804839
104972,0.14608673188124424
104988,0.09883960474796918
105013,0.10557066139735828
105015,0.10201005851608323
105019,0.08049436035594858
105027,0.09193636556982694
105030,0.09779954474126647
105035,0.15745031074561874
105041,0.07069139239671934
105051,0.1232894882869193
105056,0.07636951296506789
105067,0.17178139089923847
105071,0.10920936108688485
105072,0.06926756947512232
105074,0.12761825174782102
105091,0.12170605556528097
105101,0.07886823179057549
105103,0.0875267865134644
105134,0.0977243734030445
105139,0.09669280350204794
105142,0.12778198074500127
105146,0.09900189566660586
105163,0.09391595049602997
105168,0.11931733889606437
105172,0.05728870546213923
105176,0.12494743679413453
105195,0.08883824709088316
105196,0.13936183709887456
105197,0.06747769221438905
105203,0.09162206031616824
105223,0.10005802022504427
105227,0.09422231363921285
105228,0.06700403341458128
105230,0.10966299284382294
105231,0.1264937182635229
105239,0.08511086416173536
105242,0.1029247642220927
105244,0.08865036290433431
105245,0.11425241441040952
105248,0.05888734675440585
105249,0.09017052177919593
105266,0.1252229203440649
105271,0.12323484760912734
105276,0.11653656698293044
105282,0.11124957919272335
105292,0.08255659352108939
105297,0.05377380494919451
105332,0.12600169033950975
105333,0.07996586367091152
105343,0.07103144071301021
105344,0.05763862005991766
105345,0.11936201943165717
105357,0.09786549931804402
105359,0.08957569612378892
105366,0.08139199240558541
105367,0.09915546984531669
105370,0.04918002070265352
105377,0.0968953151679466
105390,0.08669837827620008
105399,0.06972930369333372
105403,0.08507927031705526
105404,0.08649696889374744
105414,0.07948389148075813
105417,0.09030763395770915
105425,0.1420369528856795
105452,0.0784903649565442
105454,0.10341847507075291
105456,0.11643158339262406
105470,0.10875822440272036
105471,0.0640031782014226
105483,0.08310028592902342
105493,0.11452905498903906
105508,0.130850088643463
105514,0.11069792884177689
105515,0.060708686906270605
105528,0.1372309924005359
105529,0.07692491919766431
105531,0.07735844792620561
105532,0.08184108242695548
105558,0.05595332995909511
105574,0.09673335569148933
105578,0.06587380201750156
105584,0.14576427027089256
105595,0.11699180616331488
105617,0.10455738796118715
105618,0.08680897286016119
105621,0.0831048468711742
105625,0.08759145896912131
105629,0.09089886108651604
105630,0.07210458940516613
105634,0.06709029811478939
105635,0.10443550658321497
105641,0.10533623251826055
105647,0.10574468222677598
105648,0.08538812764023793
105655,0.06879221640557152
105657,0.07225275639676916
105672,0.11134914202607712
105678,0.09195452643505896
105682,0.07689231595341628
105691,0.09960269517837321
105692,0.08862992551734786
105706,0.13039087987050815
105712,0.10615876465943008
105720,0.09480233619785601
105734,0.08429841324932057
105735,0.09781698011924467
105736,0.09104313079359151
105737,0.06961770998918153
105738,0.13451025108690579
105740,0.1156155285896667
105744,0.05852934913323924
105747,0.10652355882169028
105749,0.10900865601752828
105754,0.09669128880985658
105758,0.06641224782494393
105760,0.09408277978015912
105767,0.08808990235281745
105784,0.11323436132853452
105791,0.0926831555422864
105802,0.08578289027732991
105807,0.1325482586394671
105809,0.07791091567658542
105816,0.10399594383514796
105817,0.059040307487486086
105824,0.13435506911574324
105832,0.10175878863310042
105856,0.07732024299452901
105865,0.08741564826712264
105899,0.0799937257043405
105906,0.05847138604729032
105916,0.09550059907988974
105923,0.11522805460860305
105937,0.09371087839612587
105965,0.06927592576691498
105966,0.0867462492721521
105968,0.07222214165490942
105973,0.0869375090960135
105976,0.10946883272847055
105978,0.0654367838323101
105979,0.07791240007052003
105991,0.1013903514922772
105998,0.087335393610148
105999,0.09647314226531974
106000,0.10583680516628442
106001,0.10770999757364408
106010,0.08565833590131897
106011,0.095590184933884
106013,0.11993742702750444
106015,0.08399133661361328
106026,0.06860474109452377
106032,0.07345226451509174
106035,0.09709314119560858
106040,0.0908527487175007
106041,0.12825084972762826
106044,0.06441233726949361
106053,0.09980502586175205
106054,0.07125735714072172
106065,0.12616801665913624
106081,0.08181751035523327
106083,0.08802155022493567
106087,0.09711926466288806
106090,0.09899520277126267
106101,0.052715678316655544
106102,0.1249252592258037
106109,0.07830861101938826
106116,0.0762574143600126
106150,0.07787212611663201
106155,0.16044676799007926
106166,0.09003470238273946
106176,0.08810472215904386
106189,0.07164108434119594
106199,0.1277126600447112
106205,0.09155707247031712
106206,0.08380014134115696
106211,0.08483454401027701
106214,0.06524496590874894
106216,0.09298775884828443
106217,0.09743944096911372
106225,0.08133660236932516
106249,0.0728011956216102
106256,0.08025270194250604
106258,0.07873167139901203
106261,0.10287597819826252
106262,0.11620960072778883
106264,0.06254202569795077
106271,0.11147378897600081
106276,0.08472530441958616
106277,0.09431489888448781
106286,0.11211572049332343
106293,0.06708664786052157
106295,0.0750158197314255
106296,0.10335358357764078
106297,0.1262853188036943
106298,0.094334960760991
106311,0.07971502175063082
106314,0.11537806286066557
106320,0.1244209990413001
106334,0.10598076930729755
106346,0.07501375393859634
106347,0.07981200960452353
106349,0.08891394643753305
106354,0.11144704168538035
106360,0.05651678248432726
106373,0.08953823925632354
106377,0.07545732915004151
106386,0.10750436613760368
106387,0.10728394288073126
106391,0.05610170646142629
106401,0.12474444185205445
106411,0.1207587506876236
106413,0.11721251532595447
106426,0.10164103689067149
106427,0.0798174342775314
106428,0.14407896214612584
106434,0.09621834682043949
106438,0.09807723074207265
106440,0.1011710186022162
106441,0.06515172015844971
106452,0.1187454520869945
106453,0.08172806273532608
106454,0.09039356943382884
106457,0.09856462960291107
106484,0.07578731236698752
106488,0.15164265140749564
106491,0.090235950002735
106514,0.0903292499112719
106527,0.09683137103790469
106528,0.07597493052348689
106529,0.0539915106145454
106534,0.12028841708255031
106550,0.11102166134106438
106577,0.08212964154921827
106585,0.13007336818167925
106590,0.06293931372125534
106607,0.0795783186348389
106610,0.10622822666386034
106611,0.10024217429249722
106612,0.11890884159720634
106624,0.07097560234194285
106631,0.07564270792657281
106647,0.17571478156907888
106660,0.1281305052139804
106674,0.08692837256013419
106687,0.07452241301932773
106712,0.09259717131268758
106713,0.08105564108555705
106717,0.08359429441921191
106720,0.10009250977797222
106721,0.09814813461819029
106724,0.0933491246738094
106735,0.11048156874332664
106739,0.07927235002548218
106740,0.08525573664355252
106754,0.07634868336779793
106760,0.14842937252358304
106761,0.10672980719785696
106784,0.09582986443394907
106787,0.08755345334624431
106797,0.07811310245742487
106798,0.07812006406091135
106802,0.12591655645577338
106803,0.10706814628989414
106804,0.1565994086863321
106805,0.08041362009673764
106810,0.13179264649438355
106812,0.09925722078298009
106813,0.06709386143080617
106817,0.07105751689195762
106822,0.097631271868273
106823,0.0855535814265283
106827,0.06959061186685168
106841,0.07477759207528957
106851,0.08561662551693407
106852,0.09884648032626282
106853,0.14775947673765627
106854,0.15413270092727896
106861,0.09939307298593059
106873,0.12057796703049842
106877,0.0755973485983775
106878,0.08537706733579366
106881,0.10565107468921711
106900,0.08065803858444395
106906,0.07516678696317054
106907,0.08408558608643459
106914,0.10026284213617224
106916,0.08773078317078095
106924,0.0724855278999186
106931,0.08362954976061915
106936,0.10860236990864815
106937,0.08013862264071511
106938,0.0841283941134601
106939,0.11187208681338985
106943,0.07248489971427362
106944,0.07816841175219573
106967,0.11095654988696754
106980,0.09494350127587195
106986,0.0677839967544206
106987,0.08664707046122767
106990,0.06754246297348555
107013,0.0568136147773958
107023,0.09702686434119552
107033,0.06574444309729055
107037,0.10291669231318315
107048,0.10072334083001327
107071,0.10966749311344245
107081,0.06304290504268596
107113,0.08812173134595862
107130,0.0665678804769677
107131,0.08882996687478575
107145,0.09363365275457174
107156,0.09702693529085259
107219,0.07736583295637618
107222,0.1172823962287865
107223,0.195093420498111
107232,0.12902106038494607
107245,0.10125685641371496
107246,0.06018100524427264
107247,0.06669970957672897
107256,0.07542841091336229
107259,0.0724590908730963
107260,0.05006404791155204
107279,0.13799114798951018
107280,0.0716777149047205
107281,0.09955363091292603
107285,0.0928433144435602
107329,0.11282049501770507
107337,0.07677291742459628
107349,0.07839917204507434
107350,0.0947914870430301
107351,0.06332432413011908
107359,0.14662574419482072
107391,0.10258002233188081
107394,0.11520658158617074
107395,0.06391446558767779
107406,0.11454465567760787
107416,0.11141183023805475
107417,0.08227211027784768
107418,0.07491644153469373
107419,0.07906198885433108
107444,0.08814025052990611
107445,0.10310396608657849
107446,0.09838569228273812
107460,0.09926733292296258
107470,0.10455944408445299
107475,0.07929318849589208
107520,0.08937483839678609
107526,0.09730417084930938
107527,0.06345484496492658
107530,0.07117970925946362
107532,0.1376642610328685
107534,0.1183332045360658
107535,0.08709761876482594
107554,0.11302354316966318
107556,0.08935533693830959
107559,0.09578662153135592
107561,0.061984113996302236
107564,0.07972909724649944
107566,0.09826994400820624
107571,0.08345605693263197
107590,0.10506093230090113
107602,0.09766168694960592
107625,0.1225999953351985
107626,0.1348628912385766
107635,0.08293807344849262
107636,0.07939471498710338
107645,0.10293779797640805
107652,0.11757123069427412
107655,0.06430881851517853
107668,0.06896503108173131
107670,0.0738557424763891
107677,0.05960158787664718
107680,0.11073608510646381
107683,0.08639457447306119
107684,0.07602862080148386
107691,0.08970007046643215
107692,0.11366199878207109
107703,0.12404699474716388
107709,0.0653229035037772
107710,0.07589180029581082
107721,0.0992630624148867
107725,0.120426397904425
107727,0.13045777760361826
107739,0.09294675916506034
107740,0.10696261832011587
107741,0.09887408121633151
107747,0.07252701979651141
107765,0.13896463165836248
107768,0.07061085462029627
107775,0.09231222802809394
107782,0.11700776757971555
107790,0.07576882360364559
107801,0.08981339674574045
107807,0.06380881482895069
107811,0.11411765001077143
107817,0.13102962727081374
107826,0.08414795086447073
107838,0.09875020754345043
107839,0.08378671823316841
107843,0.07963160141663163
107847,0.06793476049022693
107849,0.10326471387792274
107850,0.09363033955613118
107867,0.11448989092907125
107871,0.10169434618726142
107908,0.09120246761659485
107913,0.12557337578848402
107927,0.105968556451896
107931,0.056052510109072085
107955,0.05950679067987472
107962,0.09389429876979889
107977,0.08020141093577032
107978,0.08890319023451838
107993,0.07683564506025697
108010,0.07979661175894581
108016,0.11133623669877706
108018,0.13174292572326024
108027,0.11038727770059859
108045,0.09971507365029703
108069,0.12525580246237225
108082,0.09719048283933622
108089,0.09364704001440737
108092,0.08442524984236471
108106,0.07541196096380026
108112,0.09397763703830418
108120,0.12074489501243167
108122,0.15604382502136346
108135,0.12556488731574597
108170,0.08096676074036385
108171,0.09375673373133758
108177,0.0650979967958898
108180,0.11188748281186293
108183,0.08600362179999207
108184,0.06712203511368635
108185,0.09383969019176018
108192,0.09826894536089978
108195,0.1084365813477492
108196,0.1250577727670987
108218,0.07814575074755051
108219,0.1310722390057395
108243,0.10833589269874551
108249,0.0658336084629369
108251,0.05179123469284757
